sep=;
Preparation Time of Each Image for Num of Sub-Images;1;2;4;6;8;10;12;14;16;
image1.jpg;7022;3577;1858;1902;2799;2286;2379;2596;2282;
image2.jpg;11125;3590;1804;2720;3004;1800;1784;2698;1834;
image3.jpg;11189;2852;2308;1889;3069;1780;2349;2822;1856;
image4.jpg;11208;5621;2828;1850;2671;1773;2245;2032;1773;
image5.jpg;11207;2847;1428;1432;2772;1773;2255;2780;1778;
image6.jpg;11270;2845;1430;2021;2918;1774;2527;2845;1774;
image7.jpg;11305;2844;1424;2051;3530;1893;2359;2775;1771;
image8.jpg;11304;2844;1425;1452;2947;1768;1783;2353;1774;
image9.jpg;11287;2848;1426;2186;2652;1768;1771;2784;1780;
image10.jpg;7080;2841;1423;1427;2930;1771;1881;2806;1782;
image11.jpg;7096;2844;1424;2352;2666;1772;2349;2776;1779;
image12.jpg;7087;2842;1428;1458;2657;1778;1812;2955;1769;
image13.jpg;7093;2850;1436;1439;2652;1777;2067;2780;1786;
image14.jpg;7083;2849;1426;1462;2660;1776;2370;2820;1784;
image15.jpg;7092;2844;1432;1438;2658;1773;2026;2781;1781;
image16.jpg;7093;2848;1426;1432;2685;1773;2249;2908;1866;
image17.jpg;7099;2843;1424;1437;2670;1776;2340;2837;2057;
image18.jpg;7088;2839;1431;1735;2667;2024;2378;3003;1778;
image19.jpg;7090;2854;1429;1426;2662;1780;1777;2899;1775;
image20.jpg;7117;2850;1436;1500;2659;1792;2350;2787;1775;
image21.jpg;7089;2849;1431;1431;2649;1791;1891;2647;1774;
image22.jpg;7097;2844;1432;2777;2659;1776;2024;2868;1772;
image23.jpg;7097;2850;1430;2352;2666;1771;2356;3449;1770;
image24.jpg;7104;2842;1437;2385;3551;1774;2134;2868;1888;
image25.jpg;7124;2849;1430;1807;2655;2373;2333;2860;1903;
image26.jpg;7098;2844;1430;1437;3546;2145;2267;2787;1775;
image27.jpg;7079;4232;1428;1447;3523;1808;2262;2783;2441;
image28.jpg;7072;2848;1432;1445;3761;1775;2020;2770;1781;
image29.jpg;7083;2853;1428;1436;2847;1776;2210;3340;1775;
image30.jpg;7092;2849;1430;1579;2907;1776;1780;2815;1898;
image31.jpg;7092;2848;1428;1452;2663;1781;2312;2783;1775;
image32.jpg;7086;2843;1428;1504;3477;1768;2369;2779;1778;
Benchmark Start;10:55:25;11:2:32;11:8:19;11:13:11;11:19:9;11:25:5;11:31:31;11:37:48;11:44:2;
Benchmark End;11:1:44;11:7:50;11:12:58;11:18:44;11:24:52;11:30:48;11:37:20;11:43:33;11:49:45;
